id,title,parent,parentLabel,cluster,clusterLabel,clusterDefault,kwEvidence,source,track,hidden
ven_a_generalized_image_quality_improvement_,A generalized image quality improvement strategy of cone-beam CT using multiple spectral C,1,Deep Learning & Generative Models,11,Generative & Adversarial & Lowdose,both,CT+AIFND,kw:CT,both,
ven_cone_beam_ct_multisource_configurations_,"Cone beam CT multisource configurations: evaluating image quality, scatter, and dose using",8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT,kw:CT,ct,
ven_comments_on_ionization_chamber_volume_de,Comments on ‘Ionization chamber volume determination and quality assurance using micro-CT ,6,Metal Artifacts & Specialized Tomography,1,Metal & Artifact & Reduction,ct,CT,kw:CT,ct,
ven_effect_of_shaped_filter_design_on_dose_a,Effect of shaped filter design on dose and image quality in breast CT,8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT,kw:CT,ct,
ven_the_effect_of_activity_outside_the_field,The effect of activity outside the field of view on image quality for a 3D LSO-based whole,8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT+MED,kw:CT,ct,
ven_ionization_chamber_volume_determination_,Ionization chamber volume determination and quality assurance using micro-CT imaging,8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT,kw:CT,ct,
ven_quality_assessment_of_dsa_ultrasound_and,"Quality assessment of DSA, ultrasound and CT digital images compressed with the JPEG proto",7,CT Reconstruction Foundations,56,Directional & Wavelets & Lowdose,ct,CT+MED,kw:CT,ct,
ven_a_crossplatform_survey_of_ct_image_quali,A cross-platform survey of CT image quality and dose from routine abdomen protocols and a ,8,Iterative & Sparse-View CT Reconstruction,24,Iterative & Abdominal & Adaptive,ct,CT,kw:CT,ct,
ven_investigation_of_conebeam_ct_image_quali,Investigation of cone-beam CT image quality trade-off for image-guided radiation therapy,8,Iterative & Sparse-View CT Reconstruction,67,Compressed & Sensing & Prior,ct,CT,kw:CT,ct,
ven_evaluation_of_the_impact_of_a_scanner_pr,Evaluation of the impact of a scanner prototype on proton CT and helium CT image quality a,8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT,kw:CT,ct,
ven_response_to_comments_on_ionization_chamb,Response to ‘Comments on ‘Ionization chamber volume determination and quality assurance us,8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT,kw:CT,ct,
ven_should_image_rotation_be_addressed_durin,Should image rotation be addressed during routine cone-beam CT quality assurance?,8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT,kw:CT,ct,
ven_photoncounting_xray_detectors_for_ct,Photon-counting x-ray detectors for CT,8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT,kw:CT,ct,
ven_evaluation_of_conventional_imaging_perfo,Evaluation of conventional imaging performance in a research whole-body CT system with a p,8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT,kw:CT,ct,
ven_photon_counting_spectral_ct_versus_conve,Photon counting spectral CT versus conventional CT: comparative evaluation for breast imag,6,Metal Artifacts & Specialized Tomography,1,Metal & Artifact & Reduction,ct,CT,kw:CT,ct,
ven_spectral_performance_of_a_wholebody_rese,Spectral performance of a whole-body research photon counting detector CT: quantitative ac,8,Iterative & Sparse-View CT Reconstruction,24,Iterative & Abdominal & Adaptive,ct,CT,kw:CT,ct,
ven_full_fieldofview_highresolution_photonco,"Full field-of-view, high-resolution, photon-counting detector CT: technical assessment and",8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT,kw:CT,ct,
ven_energyresolved_ct_imaging_with_a_photonc,Energy-resolved CT imaging with a photon-counting silicon-strip detector,6,Metal Artifacts & Specialized Tomography,1,Metal & Artifact & Reduction,ct,CT,kw:CT,ct,
ven_functional_imaging_of_tumor_vasculature_,Functional imaging of tumor vasculature using iodine and gadolinium-based nanoparticle con,8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT,kw:CT,ct,
ven_a_neural_networkbased_method_for_spectra,A neural network-based method for spectral distortion correction in photon counting x-ray ,4,Clinical CT Denoising & DL Reconstruction,50,Characteristics & Practice & Competitive,ct,CT,kw:CT,both,
ven_tilted_angle_czt_detector_for_photon_cou,Tilted angle CZT detector for photon counting/energy weighting x-ray and CT imaging,6,Metal Artifacts & Specialized Tomography,1,Metal & Artifact & Reduction,ct,CT,kw:CT,ct,
ven_photon_counting_spectral_ct_improved_mat,Photon counting spectral CT: improved material decomposition with K-edge-filtered x-rays,6,Metal Artifacts & Specialized Tomography,1,Metal & Artifact & Reduction,ct,CT,kw:CT,ct,
ven_comprehensive_evaluations_of_a_prototype,Comprehensive evaluations of a prototype full field-of-view photon counting CT system thro,6,Metal Artifacts & Specialized Tomography,1,Metal & Artifact & Reduction,ct,CT,kw:CT,ct,
ven_radiation_dose_efficiency_of_multienergy,Radiation dose efficiency of multi-energy photon-counting-detector CT for dual-contrast im,8,Iterative & Sparse-View CT Reconstruction,24,Iterative & Abdominal & Adaptive,ct,CT,kw:CT,ct,
ven_dual_energy_ct_with_photon_counting_and_,Dual energy CT with photon counting and dual source systems: comparative evaluation,8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT,kw:CT,ct,
ven_combination_of_currentintegratingphotonc,Combination of current-integrating/photon-counting detector modules for spectral CT,8,Iterative & Sparse-View CT Reconstruction,67,Compressed & Sensing & Prior,ct,CT,kw:CT,ct,
ven_soft_tissue_imaging_with_photon_counting,Soft tissue imaging with photon counting spectroscopic CT,8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT,kw:CT,ct,
ven_dual_source_hybrid_spectral_microct_usin,Dual source hybrid spectral micro-CT using an energy-integrating and a photon-counting det,8,Iterative & Sparse-View CT Reconstruction,67,Compressed & Sensing & Prior,ct,CT,kw:CT,ct,
ven_dualsource_photon_counting_detector_ct_w,Dual-source photon counting detector CT with a tin filter: a phantom study on iodine quant,8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT,kw:CT,ct,
ven_impacts_of_photon_counting_ct_to_maximum,Impacts of photon counting CT to maximum intensity projection (MIP) images of cerebral CT ,4,Clinical CT Denoising & DL Reconstruction,19,Iterative & Angiography & Algorithm,ct,CT,kw:CT,ct,
ven_multienergy_ct_imaging_for_large_patient,Multi-energy CT imaging for large patients using dual-source photon-counting detector CT,8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT,kw:CT,ct,
ven_taskdriven_optimization_of_the_nonspectr,Task-driven optimization of the non-spectral mode of photon counting CT for intracranial h,6,Metal Artifacts & Specialized Tomography,1,Metal & Artifact & Reduction,ct,CT,kw:CT,ct,
ven_the_potential_of_photoncounting_ct_for_q,The potential of photon-counting CT for quantitative contrast-enhanced imaging in radiothe,8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT,kw:CT,ct,
ven_the_effects_of_extending_the_spectral_in,The effects of extending the spectral information acquired by a photon-counting detector f,8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT,kw:CT,ct,
ven_material_decomposition_from_photoncounti,Material decomposition from photon-counting CT using a convolutional neural network and en,4,Clinical CT Denoising & DL Reconstruction,51,Reduction & Algorithm & Phantom,ct,CT,kw:CT,both,
ven_sizedependent_scanning_parameters_kvp_an,Size-dependent scanning parameters (kVp and mAs) for photon-counting spectral CT system in,8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT,kw:CT,ct,
ven_taskbased_automatic_kev_selection_levera,Task-based automatic keV selection: leveraging routine virtual monoenergetic imaging for d,8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT,kw:CT,ct,
ven_the_first_mobile_photoncounting_detector,The first mobile photon-counting detector CT: the human images and technical performance s,8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT,kw:CT,ct,
ven_dualcontrast_photoncounting_microct_usin,Dual-contrast photon-counting micro-CT using iodine and a novel bismuth-based contrast age,8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT,kw:CT,ct,
ven_microct_imaging_of_multiple_kedge_elemen,Micro-CT imaging of multiple K-edge elements using GaAs and CdTe photon counting detectors,6,Metal Artifacts & Specialized Tomography,1,Metal & Artifact & Reduction,ct,CT,kw:CT,ct,
ven_exploring_light_confinement_in_laserproc,Exploring light confinement in laser-processed LYSO:Ce for photon counting CT application,6,Metal Artifacts & Specialized Tomography,1,Metal & Artifact & Reduction,ct,CT,kw:CT,ct,
ven_quasimonochromatic_imaging_in_xray_ct_vi,Quasi-monochromatic imaging in x-ray CT via spectral deconvolution using photon-counting d,8,Iterative & Sparse-View CT Reconstruction,68,Iterative & Xray & Lowdose,ct,CT,kw:CT,ct,
ven_photoncounting_ct_in_cancer_radiotherapy,Photon-counting CT in cancer radiotherapy: technological advances and clinical benefits,4,Clinical CT Denoising & DL Reconstruction,50,Characteristics & Practice & Competitive,ct,CT,kw:CT,ct,
ven_a_carm_photon_counting_ct_prototype_with,A C-arm photon counting CT prototype with volumetric coverage using multi-sweep step-and-s,8,Iterative & Sparse-View CT Reconstruction,62,Total & Variation & Minimization,ct,CT,kw:CT,ct,
ven_a_framework_to_model_charge_sharing_and_,A framework to model charge sharing and pulse pileup for virtual imaging trials of photon-,8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT,kw:CT,ct,
ven_material_decomposition_with_a_prototype_,Material decomposition with a prototype photon-counting detector CT system: expanding a st,8,Iterative & Sparse-View CT Reconstruction,68,Iterative & Xray & Lowdose,ct,CT,kw:CT,ct,
ven_small_animal_photon_counting_conebeam_ct,Small animal photon counting cone-beam CT on a preclinical radiation research platform to ,8,Iterative & Sparse-View CT Reconstruction,68,Iterative & Xray & Lowdose,ct,CT,kw:CT,ct,
ven_quantitative_assessment_of_areal_bone_mi,Quantitative assessment of areal bone mineral density using multi-energy localizer radiogr,6,Metal Artifacts & Specialized Tomography,1,Metal & Artifact & Reduction,ct,CT,kw:CT,ct,
ven_simultaneous_iodine_and_barium_imaging_w,Simultaneous iodine and barium imaging with photon-counting CT,6,Metal Artifacts & Specialized Tomography,1,Metal & Artifact & Reduction,ct,CT,kw:CT,ct,
ven_a_datadriven_maximum_likelihood_classifi,A data-driven maximum likelihood classification for nanoparticle agent identification in p,4,Clinical CT Denoising & DL Reconstruction,28,Denoising & Lowdose & Noise,both,CT,kw:CT,ct,
ven_contrastenhanced_photoncounting_microct_,Contrast-enhanced photon-counting micro-CT of tumor xenograft models,4,Clinical CT Denoising & DL Reconstruction,15,Denoising & Lowdose & Diffusion,both,CT,kw:CT,ct,
ven_the_potential_of_photoncounting_ct_for_t,The potential of photon-counting CT for the improved precision of lung nodule radiomics,8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT,kw:CT,ct,
ven_optimizing_energy_threshold_selection_fo,Optimizing energy threshold selection for low-concentration contrast agent quantification ,6,Metal Artifacts & Specialized Tomography,1,Metal & Artifact & Reduction,ct,CT,kw:CT,ct,
ven_patchbased_dualdomain_photoncounting_ct_,Patch-based dual-domain photon-counting CT data correction with residual-based WGAN-ViT,1,Deep Learning & Generative Models,11,Generative & Adversarial & Lowdose,both,CT,kw:CT,ct,
ven_study_on_the_impact_of_bowtie_filter_on_,Study on the impact of bowtie filter on photon-counting CT imaging,8,Iterative & Sparse-View CT Reconstruction,24,Iterative & Abdominal & Adaptive,ct,CT,kw:CT,ct,
ven_optimizing_energy_settings_in_cdte_czt_a,"Optimizing energy settings in CdTe, CZT, and Si photon-counting CT for material separation",6,Metal Artifacts & Specialized Tomography,1,Metal & Artifact & Reduction,ct,CT,kw:CT,ct,
ven_insertion_of_hepatic_lesions_into_clinic,Insertion of hepatic lesions into clinical photon-counting-detector CT projection data,8,Iterative & Sparse-View CT Reconstruction,24,Iterative & Abdominal & Adaptive,ct,CT,kw:CT,ct,
ven_photoncounting_microct_scanner_for_deep_,Photon-counting micro-CT scanner for deep learning-enabled small animal perfusion imaging,4,Clinical CT Denoising & DL Reconstruction,45,Iterative & Abdominal & Algorithms,ct,CT,kw:CT,both,
ven_deep_learningbased_image_reconstruction_,Deep learning-based image reconstruction and motion estimation from undersampled radial k-,4,Clinical CT Denoising & DL Reconstruction,22,Bone & Application & Prediction,ct,MED,kw:MED,med,
ven_deep_learningbased_image_reconstruction_,Deep learning-based image reconstruction for TOF PET with DIRECT data partitioning format,4,Clinical CT Denoising & DL Reconstruction,4,Deeppet & Encoderdecoder & Directly,med,MED,kw:MED,med,
ven_hybridsupervised_deep_learning_for_domai,Hybrid-supervised deep learning for domain transfer 3D protoacoustic image reconstruction,7,CT Reconstruction Foundations,54,Inverse & Problems & Ultrasound,med,-,cluster,med,
ven_deep_learningbased_3d_iin_vivoi_dose_rec,Deep learning-based 3D <i>in vivo</i> dose reconstruction with an electronic portal imagin,4,Clinical CT Denoising & DL Reconstruction,51,Reduction & Algorithm & Phantom,ct,MED,kw:MED,med,
ven_memory_efficient_model_based_deep_learni,Memory efficient model based deep learning reconstructions for high spatial resolution 3D ,5,Optimization & Compressed Sensing,5,Diffusion & Scorebased & Accelerated,med,-,cluster,med,
ven_recovery_of_the_spatiallyvariant_deforma,Recovery of the spatially-variant deformations in dual-panel PET reconstructions using dee,4,Clinical CT Denoising & DL Reconstruction,4,Deeppet & Encoderdecoder & Directly,med,MED,kw:MED,med,
ven_simulationtoreal_generalization_for_deep,Simulation-to-real generalization for deep-learning-based refraction-corrected ultrasound ,7,CT Reconstruction Foundations,57,Limited & Tomographic & Artificial,ct,CT+MED,kw:CT,both,
ven_joint_reconstruction_and_segmentation_in,Joint reconstruction and segmentation in undersampled 3D knee MRI combining shape knowledg,1,Deep Learning & Generative Models,39,Radiologists & Classification & Covid19,ai,MED,kw:MED,med,
ven_enhancing_image_quality_in_fast_neutronb,Enhancing image quality in fast neutron-based range verification of proton therapy using a,4,Clinical CT Denoising & DL Reconstruction,50,Characteristics & Practice & Competitive,ct,-,cluster,both,
ven_fast_waterfat_iti_sub2sub_and_pdff_mappi,Fast water/fat <i>T</i> <sub>2</sub> and PDFF mapping via multiple overlapping-echo detach,4,Clinical CT Denoising & DL Reconstruction,19,Iterative & Angiography & Algorithm,ct,-,cluster,both,
